UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_K_roll_mean,Air_temperature_K_roll_std,Air_temperature_K_roll_var,Process_temperature_K_roll_mean,Process_temperature_K_roll_std,Process_temperature_K_roll_var,Rotational_speed_rpm_roll_mean,Rotational_speed_rpm_roll_std,Rotational_speed_rpm_roll_var,Torque_Nm_roll_mean,Torque_Nm_roll_std,Torque_Nm_roll_var,Tool_wear_min_roll_mean,Tool_wear_min_roll_std,Tool_wear_min_roll_var,timestamp,ambient_temperature_C,factory_load_density,temp_gap,load_torque_interaction,heat_stress_index
1525,L48704,L,298.2,309.0,1601,35.8,43,0,0,0,0,0,0,298.22,0.0421637021229384,0.0017777777767118,308.96,0.0699205898635097,0.0048888888868611,1492.2,110.21978043890296,12148.399999999976,40.73,7.645921207487754,58.46011111111099,28.8,9.681597664299964,93.73333333337852,2024-01-11 14:00:00,31.37,77.13,4.480000000000018,2761.2539999999995,13.4891
1526,L48705,L,298.2,309.0,2449,13.8,45,0,0,0,0,0,0,298.22,0.0421637021229384,0.0017777777767118,308.97,0.0674948557560264,0.0045555555535268,1575.7,323.2206160916515,104471.56666666675,38.56,11.435441982421723,130.76933333333332,31.8,9.577751997905278,91.73333333337852,2024-01-11 14:10:00,33.56,88.47,2.2900000000000205,1220.886,15.102
1527,L48706,L,298.1,309.0,1787,27.6,47,0,0,0,0,0,0,298.21,0.0567646212103646,0.0032222222211561,308.98,0.0632455531873207,0.0039999999979702,1626.6,310.9766693642612,96706.48888888904,35.92,10.482556939983686,109.88400000000011,34.7,9.322016949139556,86.90000000004517,2024-01-11 14:20:00,34.76,63.46,1.0900000000000318,1751.496,16.3372
1528,H30941,H,298.1,309.1,1425,44.5,49,0,0,0,0,0,0,298.2,0.066666666658675,0.0044444444433788,309.0,0.0666666666514302,0.0044444444424129,1628.3,309.6926971477804,95909.56666666684,36.49,10.806525806196923,116.7810000000001,37.6,8.733078876702754,76.26666666671184,2024-01-11 14:30:00,34.24,62.44,1.7100000000000364,2778.58,16.7776
1529,L48708,L,298.1,309.0,1559,34.0,54,0,0,0,0,0,0,298.19,0.0737864787300456,0.0054444444433794,309.0,0.0666666666514302,0.0044444444424129,1647.1,297.81629311447125,88694.54444444465,34.32,8.440089520325676,71.23511111111131,40.7,8.47283240061634,71.78888888893405,2024-01-11 14:40:00,31.19,65.38,4.660000000000025,2222.92,16.8426
1530,L48709,L,298.1,309.0,1557,36.0,56,0,0,0,0,0,0,298.18,0.0788810637679153,0.0062222222211579,309.01,0.0567646212018442,0.0032222222201888,1651.6,295.881808235053,87546.04444444465,34.07,8.338938115185236,69.5378888888891,43.5,8.436033823231853,71.16666666671182,2024-01-11 14:50:00,30.25,86.75,5.600000000000023,3123.0,16.94
1531,L48710,L,298.1,309.0,1497,40.5,58,0,0,0,0,0,0,298.16,0.0699205898704166,0.004888888887827,309.0,0.0471404520575427,0.0022222222201894,1654.1,294.29707213403753,86610.76666666688,34.11,8.37197043048344,70.08988888888909,46.2,8.310635755868008,69.06666666671182,2024-01-11 15:00:00,30.87,85.34,4.980000000000018,3456.27,17.904600000000002
1532,H30945,H,298.1,309.0,1438,41.4,60,0,0,0,0,0,0,298.15,0.0707106781111565,0.0049999999989395,309.01,0.0316227765695144,0.0009999999979654,1639.4,301.7100153016693,91028.93333333352,34.82000000000001,8.68508299710871,75.43066666666682,48.9,7.922541679708088,62.76666666671185,2024-01-11 15:10:00,28.0,79.78,7.850000000000023,3302.892,16.8
1533,M16392,M,298.1,308.9,1417,39.2,65,0,0,0,0,0,0,298.14,0.0699205898704423,0.0048888888878306,309.0,0.0471404520575427,0.0022222222201894,1624.9,309.23362257900334,95625.4333333335,34.97,8.753037567991287,76.61566666666683,51.8,7.983315935961606,63.73333333337853,2024-01-11 15:20:00,31.14,76.39,4.610000000000014,2994.4880000000003,20.241
1534,M16393,M,298.0,308.9,1339,51.4,68,0,0,0,0,0,0,298.11,0.0567646212104808,0.0032222222211693,308.99,0.0567646212018654,0.0032222222201912,1606.9,321.0941191198205,103101.43333333348,36.42,10.19115084549118,103.85955555555564,54.5,8.47545475673008,71.83333333337853,2024-01-11 15:30:00,30.44,91.09,5.310000000000002,4682.026,20.6992
1535,L48714,L,298.0,308.8,1757,29.1,71,0,0,0,0,0,0,298.09000000000003,0.0567646212105125,0.0032222222211729,308.97,0.0823272602225288,0.0067777777757479,1622.5,324.54660682250267,105330.50000000016,35.75,10.45330888602584,109.27166666666676,57.3,8.870049480009849,78.67777777782298,2024-01-11 15:40:00,29.96,86.83,5.690000000000055,2526.753,21.2716
1536,L48715,L,298.0,308.8,1581,36.1,73,0,0,0,0,0,0,298.07000000000005,0.0483045891431536,0.0023333333322888,308.95,0.0971825315703177,0.0094444444424158,1535.7,145.7745976956664,21250.23333333338,37.98,7.087046085797821,50.22622222222222,60.1,8.974655672753672,80.54444444448967,2024-01-11 15:50:00,28.26,88.42,7.390000000000043,3191.962,20.6298
1537,M16396,M,298.2,308.9,1326,54.4,75,0,0,0,0,0,0,298.08000000000004,0.0632455531950896,0.0039999999989529,308.94,0.0966091782974379,0.0093333333313061,1489.6,129.45286572511412,16758.04444444443,40.66,7.760899146075501,60.231555555555445,62.9,8.799621203971146,77.43333333337858,2024-01-11 16:00:00,29.77,88.46,5.980000000000018,4812.223999999999,22.3275
1538,M16397,M,298.4,309.1,1467,39.6,78,0,0,0,0,0,0,298.11,0.1197218999693736,0.0143333333322767,308.94,0.0966091782974379,0.0093333333313061,1493.8,127.79480079843272,16331.511111111102,40.17,7.645339902334109,58.451222222222135,65.8,8.482662055958665,71.9555555556009,2024-01-11 16:10:00,28.2,82.5,7.750000000000057,3267.0,21.996
1539,L48718,L,298.4,309.1,1798,29.6,81,0,0,0,0,0,0,298.14,0.150554530538277,0.0226666666656009,308.95,0.1080123449640791,0.0116666666646392,1517.7,159.70740607609773,25506.455555555574,39.73,8.149853441081689,66.42011111111104,68.5,8.605553762286366,74.05555555560103,2024-01-11 16:20:00,27.25,76.03,8.700000000000045,2250.4880000000003,22.0725
1540,M16399,M,298.5,309.2,1449,46.4,83,0,0,0,0,0,0,298.18,0.1873795909645332,0.0351111111100357,308.97,0.1337493509773313,0.0178888888868573,1506.9,160.40466188847367,25729.65555555556,40.77,8.283457410204178,68.61566666666653,71.2,8.482662055958683,71.9555555556012,2024-01-11 16:30:00,24.69,90.26,11.360000000000014,4188.064,20.4927
1541,M16400,M,298.4,309.1,1525,39.3,86,0,0,0,0,0,0,298.21,0.1969207398338038,0.0387777777766926,308.98,0.1398411797487528,0.0195555555535229,1509.7,160.45702089829402,25746.455555555567,40.65,8.296485199568943,68.83166666666654,74.0,8.25967446224535,68.22222222226802,2024-01-11 16:40:00,28.96,92.41,6.990000000000066,3631.7129999999997,24.9056
1542,L48721,L,298.4,309.0,2304,15.1,89,0,0,0,0,0,0,298.24,0.2011080417172525,0.0404444444433481,308.98,0.1398411797487528,0.0195555555535229,1596.3,294.8623219214164,86943.788888889,38.02,11.559296403039994,133.6173333333333,76.9,7.880355321941134,62.10000000004595,2024-01-11 16:50:00,31.66,60.83,4.189999999999998,918.5329999999999,28.177400000000002
1543,L48722,L,298.3,308.9,1379,54.7,91,0,0,0,0,0,0,298.26,0.1955050439787138,0.0382222222211188,308.98,0.1398411797487528,0.0195555555535229,1592.5,297.66134747020465,88602.2777777779,39.57,12.716397987550472,161.70677777777772,79.5,7.80669228575653,60.944444444490514,2024-01-11 17:00:00,29.56,61.8,6.189999999999998,3380.46,26.8996
1544,L48723,L,298.4,308.9,1628,34.9,93,0,0,0,0,0,0,298.3,0.1763834207344693,0.0311111111099928,308.98,0.1398411797487528,0.0195555555535229,1621.4,284.03176661149115,80674.04444444459,37.92,12.064622294589713,145.55511111111116,82.0,7.71722460186314,59.555555555601714,2024-01-11 17:10:00,26.38,93.56,9.370000000000005,3265.244,24.533399999999997
1545,L48724,L,298.4,309.0,1474,52.7,95,0,0,0,0,0,0,298.34,0.1429840705928785,0.0204444444433092,309.0,0.1247219128843069,0.0155555555535206,1593.1,283.1169565941101,80155.21111111122,40.28,12.449703253937864,154.99511111111104,84.4,7.6478028798430175,58.48888888893516,2024-01-11 17:20:00,26.17,69.7,9.680000000000007,3673.1900000000005,24.8615
1546,M16405,M,298.4,309.0,1544,38.8,97,0,0,0,0,0,0,298.38,0.0788810637673463,0.0062222222210681,309.02,0.1032795558890027,0.0106666666646296,1589.4,283.53412493031607,80391.6000000001,40.55,12.37804956813112,153.21611111111102,86.8,7.435649863255751,55.28888888893527,2024-01-11 17:30:00,27.77,90.57,8.080000000000041,3514.1159999999995,26.9369
1547,L48726,L,298.4,308.9,1391,48.4,100,0,0,0,0,0,0,298.4,0.0471404520667493,0.0022222222210574,309.02,0.1032795558890027,0.0106666666646296,1595.9,277.5057356764603,77009.43333333344,39.95,11.76220406405383,138.3494444444444,89.3,7.227263198014849,52.23333333337982,2024-01-11 17:40:00,25.57,73.61,10.180000000000007,3562.7239999999997,25.57
1548,L48727,L,298.3,308.9,1348,55.5,102,0,0,0,0,0,0,298.39,0.0567646212095322,0.0032222222210616,309.0,0.1054092553293068,0.0111111111090789,1584.0,286.0668142623718,81834.2222222223,41.54,12.74338172455717,162.39377777777767,91.7,7.040359839291826,49.566666666713225,2024-01-11 17:50:00,27.52,64.17,8.230000000000018,3561.435,28.0704
1549,M16408,M,298.3,308.8,1349,52.1,104,0,0,0,0,0,0,298.38,0.0632455531942308,0.0039999999988442,308.97,0.1159501808641006,0.0134444444424176,1539.1,283.9751358442809,80641.87777777779,43.79,12.382195999812698,153.31877777777757,94.0,6.91214711777928,47.7777777778244,2024-01-11 18:00:00,26.15,62.82,9.500000000000057,3272.922,27.195999999999998
1550,L48729,L,298.4,308.9,1706,29.5,107,0,0,0,0,0,0,298.37,0.0483045891420499,0.0023333333321822,308.93999999999994,0.0843274042591724,0.0071111111090898,1564.8,286.5328369780097,82101.06666666671,42.1,13.117841963439629,172.07777777777764,96.4,6.834552736731046,46.71111111115784,2024-01-11 18:10:00,26.84,65.48,8.910000000000025,1931.66,28.7188
1551,L48730,L,298.4,308.9,1638,32.4,109,0,0,0,0,0,0,298.37,0.0483045891420499,0.0023333333321822,308.92,0.0632455531874006,0.0039999999979803,1576.1,287.0166274703341,82378.54444444452,41.41,13.458533022254358,181.13211111111104,98.7,6.815831244654053,46.45555555560241,2024-01-11 18:20:00,24.85,68.75,10.899999999999977,2227.5,27.0865
1552,L48731,L,298.4,308.8,1458,40.1,111,0,0,0,0,0,0,298.37,0.0483045891420499,0.0023333333321822,308.9,0.0666666666515459,0.0044444444424283,1491.5,130.78587249563472,17104.944444444423,43.91,9.872458885426884,97.46544444444422,100.9,6.887186169502052,47.43333333338035,2024-01-11 18:30:00,24.69,77.1,10.960000000000036,3091.71,27.405900000000003
1553,L48732,L,298.5,308.9,1781,27.8,113,0,0,0,0,0,0,298.39,0.056764621209531,0.0032222222210615,308.9,0.0666666666515459,0.0044444444424283,1531.7,152.36582439787625,23215.34444444446,41.22,10.262856435818543,105.32622222222211,103.1,6.887186169502065,47.43333333338053,2024-01-11 18:40:00,23.68,84.55,12.069999999999993,2350.49,26.7584
1554,L48733,L,298.5,308.8,1332,59.1,115,0,0,0,0,0,0,298.4,0.066666666657926,0.004444444443279,308.89,0.0737864787236125,0.0054444444424301,1502.1,160.1328961970164,25642.544444444437,43.64,11.397485102717464,129.90266666666648,105.3,6.815831244654088,46.4555555556029,2024-01-11 18:50:00,23.76,94.52,11.890000000000043,5586.132,27.324
1555,M16414,M,298.4,308.7,1584,31.7,117,0,0,0,0,0,0,298.4,0.066666666657926,0.004444444443279,308.86,0.0843274042592619,0.0071111111091049,1513.1,161.75801542908331,26165.655555555557,41.54,11.47704956278688,131.72266666666656,107.5,6.670832032066726,44.500000000047486,2024-01-11 19:00:00,22.59,75.45,12.960000000000036,2391.765,26.430300000000003
1556,L48735,L,298.4,308.6,1491,42.0,120,0,0,0,0,0,0,298.4,0.066666666657926,0.004444444443279,308.82000000000005,0.1032795558892099,0.0106666666646724,1507.8,161.50115238666942,26082.622222222213,41.86,11.43670504219734,130.79822222222208,109.8,6.6131182760768,43.73333333338098,2024-01-11 19:10:00,23.48,78.14,11.970000000000027,3281.88,28.176
1557,H30970,H,298.4,308.5,1398,47.1,122,0,0,0,0,0,0,298.4,0.066666666657926,0.004444444443279,308.78000000000003,0.1398411797489492,0.0195555555535779,1508.5,160.95289165881215,25905.833333333325,41.73,11.3612450413187,129.07788888888876,112.0,6.649979114423595,44.22222222227002,2024-01-11 19:20:00,24.3,78.26,11.050000000000011,3686.0460000000003,29.646
1558,L48737,L,298.3,308.4,1585,30.6,127,0,0,0,0,0,0,298.4,0.066666666657926,0.004444444443279,308.73,0.1766981104037851,0.0312222222202682,1532.2,151.8872388758626,23069.73333333335,39.24,10.71843686779415,114.88488888888884,114.5,7.153087911294996,51.16666666671461,2024-01-11 19:30:00,21.72,78.88,13.529999999999973,2413.728,27.584400000000002
1559,M16418,M,298.2,308.3,1476,43.5,129,0,0,0,0,0,0,298.39,0.0875595035704671,0.0076666666655066,308.68,0.220100986918536,0.0484444444425135,1544.9,139.6865141029092,19512.32222222225,38.38,9.884533372901323,97.704,117.0,7.4386378681437,55.33333333338145,2024-01-11 19:40:00,25.17,78.12,9.980000000000018,3398.2200000000003,32.469300000000004
1560,L48739,L,298.2,308.3,1458,41.8,132,0,0,0,0,0,0,298.37,0.1059349905417133,0.0112222222210728,308.62,0.234757558151405,0.0551111111092103,1520.1,129.55432151118012,16784.32222222223,39.61,9.41068541605764,88.56099999999995,119.5,7.891627067837533,62.27777777782603,2024-01-11 19:50:00,22.52,60.31,12.630000000000052,2520.958,29.726399999999998
1561,M16420,M,298.2,308.4,1510,39.9,134,0,0,0,0,0,0,298.35,0.1178511301929228,0.0138888888877492,308.57,0.2213594362075543,0.0489999999981263,1507.3,122.75635308293504,15069.122222222217,40.36,9.0647301853576,82.16933333333324,122.0,8.151346173761294,66.44444444449287,2024-01-11 20:00:00,20.97,60.06,14.279999999999973,2396.394,28.099800000000002
1562,L48741,L,298.2,308.4,1388,53.8,137,0,0,0,0,0,0,298.33000000000004,0.1251665556989429,0.0156666666655365,308.53,0.2110818693154456,0.0445555555537028,1500.3,127.77328011407978,16326.011111111096,41.73,10.0073361978989,100.1467777777776,124.6,8.395766128766184,70.48888888893751,2024-01-11 20:10:00,19.88,63.42,15.370000000000005,3411.996,27.235599999999998
1563,L48742,L,298.2,308.3,2216,16.8,139,0,0,0,0,0,0,298.3,0.115470053833097,0.0133333333322183,308.47,0.1766981104041711,0.0312222222204046,1543.8,249.765578982462,62382.84444444447,40.63,12.095366422266371,146.2978888888888,127.2,8.43010478385147,71.06666666671545,2024-01-11 20:20:00,17.36,63.55,17.79000000000002,1067.64,24.130399999999998
1564,L48743,L,298.2,308.3,1402,51.0,141,0,0,0,0,0,0,298.27,0.0948683297992629,0.0089999999989017,308.42,0.1398411797496187,0.0195555555537651,1550.8,244.0864145702866,59578.17777777781,39.82,10.936767753266448,119.61288888888882,129.8,8.25698357621152,68.17777777782678,2024-01-11 20:30:00,22.33,84.67,12.82000000000005,4318.17,31.4853
1565,M16424,M,298.0,308.2,2090,19.0,143,0,0,0,0,0,0,298.23,0.1159501808682176,0.0134444444433723,308.37,0.115950180865237,0.0134444444426811,1601.4,298.1860716621979,88914.93333333342,38.55,12.5959649623732,158.6583333333333,132.4,7.862710869812745,61.8222222222715,2024-01-11 20:40:00,22.11,67.17,12.939999999999998,1276.23,31.6173
1566,L48745,L,298.0,308.2,1459,42.1,146,0,0,0,0,0,0,298.18999999999994,0.1197218999694236,0.0143333333322886,308.33,0.0948683297958686,0.0089999999982577,1598.2,299.67048570054425,89802.40000000008,38.56,12.599047583051664,158.736,135.0,7.601169500664182,57.77777777782737,2024-01-11 20:50:00,20.58,91.31,14.470000000000027,3844.1510000000003,30.046799999999998
1567,M16426,M,298.0,308.1,1403,44.8,148,0,0,0,0,0,0,298.15,0.1080123449687461,0.0116666666656474,308.29,0.0994428925925354,0.0098888888871705,1598.7,299.3032835696188,89582.45555555564,38.33,12.44588731714662,154.9001111111111,137.6,7.089898917947746,50.266666666716624,2024-01-11 21:00:00,19.44,21.74,15.510000000000048,973.9519999999999,28.771200000000004
1568,L48747,L,298.1,308.2,1521,39.3,151,0,0,0,0,0,0,298.13,0.0948683297997355,0.0089999999989913,308.27000000000004,0.0948683297960707,0.008999999998296,1592.3,300.31133844728555,90186.90000000008,39.2,12.145964121651456,147.5244444444444,140.0,7.164728420071733,51.33333333338359,2024-01-11 21:10:00,20.12,38.85,14.930000000000007,1526.8049999999998,30.381200000000003
1569,L48748,L,298.2,308.2,1407,47.1,153,0,0,0,0,0,0,298.13,0.0948683297997355,0.0089999999989913,308.26,0.0966091782991499,0.0093333333316369,1585.4,304.0497766265694,92446.26666666674,39.56,12.33938590224183,152.26044444444443,142.4,7.089898917947786,50.26666666671719,2024-01-11 21:20:00,17.0,32.93,18.05000000000001,1551.003,26.01
1570,M16429,M,298.1,308.2,1654,35.3,155,0,0,0,0,0,0,298.12,0.0918936583418088,0.008444444443441,308.25,0.0971825315720657,0.0094444444427555,1605.0,301.22896422636546,90738.88888888896,38.91,12.379413915403624,153.2498888888889,144.7,7.07185344242667,50.01111111116195,2024-01-11 21:30:00,18.55,19.59,16.5,691.5269999999999,28.7525
1571,L48750,L,298.2,308.4,1452,43.5,158,0,0,0,0,0,0,298.12,0.0918936583418088,0.008444444443441,308.25,0.0971825315720657,0.0094444444427555,1599.2,303.8087117469369,92299.7333333334,39.27,12.463462154990838,155.33788888888887,147.1,7.1094616142501055,50.54444444449571,2024-01-11 21:40:00,20.53,38.55,14.720000000000027,1676.925,32.437400000000004
1572,L48751,L,298.3,308.4,1528,37.3,160,0,0,0,0,0,0,298.13,0.105934990542382,0.0112222222212145,308.25,0.0971825315720657,0.0094444444427555,1613.2,296.1233977021517,87689.06666666674,37.620000000000005,11.37040994081666,129.2862222222223,149.4,7.19876532623991,51.82222222227399,2024-01-11 21:50:00,17.46,29.37,17.79000000000002,1095.501,27.936000000000003
1573,L48752,L,298.2,308.3,1230,59.6,162,0,0,0,0,0,0,298.13,0.105934990542382,0.0112222222212145,308.25,0.0971825315720657,0.0094444444427555,1514.6,229.84448848925845,52828.48888888887,41.9,10.69807874755504,114.4488888888888,151.7,7.18099343174181,51.56666666671902,2024-01-11 22:00:00,18.51,23.66,16.640000000000043,1410.136,29.986200000000004
1574,L48753,L,298.2,308.2,1466,42.4,164,0,0,0,0,0,0,298.13,0.105934990542382,0.0112222222212145,308.24,0.0966091782992273,0.0093333333316519,1521.0,227.23702749918783,51636.66666666665,41.04,10.220263097287551,104.45377777777772,154.0,7.055336829509333,49.777777777830806,2024-01-11 22:10:00,16.04,24.05,19.00999999999999,1019.72,26.3056
1575,L48754,L,298.2,308.2,1478,50.1,166,0,0,0,0,0,0,298.15,0.0971825315755215,0.0094444444434272,308.23999999999995,0.0966091782992273,0.0093333333316519,1459.8,108.19919901120592,11707.066666666547,44.15,6.989555700392459,48.85388888888872,156.3,6.815831244654561,46.455555555609344,2024-01-11 22:20:00,18.77,22.32,16.28000000000003,1118.232,31.158199999999997
1576,L48755,L,298.2,308.3,2057,18.0,168,0,0,0,0,0,0,298.17,0.0823272602286197,0.0067777777767508,308.25,0.0971825315720657,0.0094444444427555,1519.6,217.6261830652634,47361.15555555554,41.74,10.858811066492397,117.91377777777772,158.5,6.670832032067259,44.5000000000546,2024-01-11 22:30:00,18.02,16.99,17.130000000000052,305.82,30.273600000000002
1577,L48756,L,298.3,308.4,1490,41.7,170,0,0,0,0,0,0,298.2,0.0666666666588492,0.0044444444434021,308.28000000000003,0.0918936583379575,0.0084444444427332,1528.3,214.1583266858632,45863.788888888885,41.42999999999999,10.80586774756094,116.76677777777772,160.7,6.447221623825418,41.56666666672206,2024-01-11 22:40:00,15.65,21.6,19.600000000000023,900.7200000000001,26.605
1578,L48757,L,298.3,308.4,1484,43.4,172,0,0,0,0,0,0,298.22,0.063245553195061,0.0039999999989492,308.3,0.0942809041490553,0.0088888888871633,1524.6,214.6175927344054,46060.7111111111,41.84,10.793845983295808,116.50711111111104,162.8,6.356099432832696,40.40000000005613,2024-01-11 22:50:00,19.82,25.84,15.430000000000007,1121.456,34.0904
1579,L48758,L,298.3,308.4,1593,37.0,174,0,0,0,0,0,0,298.23,0.0674948557632397,0.0045555555545005,308.32,0.0918936583378077,0.0084444444427057,1543.2,211.32797048926372,44659.511111111126,40.83,10.7192505956962,114.90233333333332,164.9,6.226288353965268,38.76666666672353,2024-01-11 23:00:00,16.17,25.84,19.079999999999984,956.08,28.135800000000003
1580,L48759,L,298.3,308.3,1444,43.8,176,0,0,0,0,0,0,298.25,0.0527046276593963,0.0027777777767156,308.33000000000004,0.0823272602242558,0.0067777777760323,1522.2,209.52051079654333,43898.84444444443,41.67999999999999,10.567959962915156,111.68177777777773,167.0,6.055300708199738,36.66666666672425,2024-01-11 23:10:00,16.06,32.85,19.090000000000032,1438.83,28.2656
1581,M16440,M,298.3,308.4,1444,47.5,178,0,0,0,0,0,0,298.26,0.0516397779391099,0.0026666666656005,308.33000000000004,0.0823272602242558,0.0067777777760323,1521.4,209.8333730473883,44030.04444444443,42.08,10.71912102532458,114.89955555555548,169.0,6.055300708199792,36.66666666672491,2024-01-11 23:20:00,17.57,20.76,17.680000000000007,986.1,31.2746
