UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air_temperature_rolling_mean,Air_temperature_rolling_std,Process_temperature_rolling_mean,Process_temperature_rolling_std,Rotational_speed_rolling_mean,Rotational_speed_rolling_std,Torque_rolling_mean,Torque_rolling_std,Tool_wear_rolling_mean,Tool_wear_rolling_std,Air_temperature_roc,Process_temperature_roc,Rotational_speed_roc,Torque_roc,Tool_wear_roc,power_proxy,temp_delta
3156,L50335,L,300.5,309.8,1367,54.0,129,0,0,0,0,0,0,300.44999999999993,0.05270462767243404,309.79,0.07378647876414739,1496.6,110.45582324571184,40.9,7.9162280580253,116.1,9.746224340166693,0.10000000000002274,0.10000000000002274,-167.0,11.5,2.0,73818.0,9.300000000000011
3157,L50336,L,300.4,309.7,1467,36.9,131,0,0,0,0,0,0,300.43999999999994,0.051639777952381616,309.77,0.06749485580009768,1465.3,47.8052763243088,41.94,6.340557283604254,119.1,9.182713227701068,-0.10000000000002274,-0.10000000000002274,100.0,-17.1,2.0,54132.299999999996,9.300000000000011
3158,M18017,M,300.4,309.7,1488,42.2,133,0,0,0,0,0,0,300.44,0.051639777952381616,309.77,0.06749485580009768,1470.1,47.39069294467901,41.879999999999995,6.3343507954643865,122.0,8.432740427114426,0.0,0.0,21.0,5.300000000000004,2.0,62793.600000000006,9.300000000000011
3159,L50338,L,300.4,309.7,1679,30.1,136,0,0,0,0,0,0,300.44,0.051639777952381616,309.76,0.06992058990587227,1493.2,80.29639538055346,40.92,7.347834148010354,124.9,7.651434142984455,0.0,0.0,191.0,-12.100000000000001,3.0,50537.9,9.300000000000011
3160,H32573,H,300.4,309.8,1409,47.5,138,0,0,0,0,0,0,300.43999999999994,0.051639777952381616,309.77,0.06749485580009768,1484.1,84.48727714868708,42.15,7.313343968390951,127.5,7.18408735408328,0.0,0.10000000000002274,-270.0,17.4,2.0,66927.5,9.400000000000034
3161,M18020,M,300.4,309.7,1367,51.2,143,0,0,0,0,0,0,300.43999999999994,0.051639777952381616,309.76,0.06992058990587227,1469.5,91.28009397209576,43.980000000000004,7.025477445222747,130.1,7.651434142985025,0.0,-0.10000000000002274,-42.0,3.700000000000003,5.0,69990.40000000001,9.300000000000011
3162,L50341,L,300.4,309.8,1314,63.1,146,0,0,0,0,0,0,300.42999999999995,0.04830458915703955,309.76000000000005,0.06992058990587227,1458.1,103.35854531139636,45.910000000000004,9.264682041674902,132.8,8.052604823561216,0.0,0.10000000000002274,-53.0,11.899999999999999,3.0,82913.40000000001,9.400000000000034
3163,L50342,L,300.5,309.9,1480,40.0,148,0,0,0,0,0,0,300.42999999999995,0.04830458915703955,309.77,0.0823272602586633,1458.8,103.4942832559642,45.68,9.39193507454372,135.5,8.181958472422467,0.10000000000002274,0.0999999999999659,166.0,-23.1,2.0,59200.0,9.399999999999977
3164,L50343,L,300.4,309.8,1549,38.9,150,0,0,0,0,0,0,300.41999999999996,0.04216370213901741,309.76,0.06992058990587227,1465.4,107.24551272663618,44.64,9.521461139038609,138.1,8.252272414311445,-0.10000000000002274,-0.0999999999999659,69.0,-1.1000000000000014,2.0,60256.1,9.400000000000034
3165,L50344,L,300.4,309.7,1685,31.3,152,0,0,0,0,0,0,300.41999999999996,0.04216370213901741,309.76,0.06992058990587227,1480.5,126.82117769170173,43.519999999999996,10.41769861555059,140.6,8.302610031390316,0.0,-0.10000000000002274,136.0,-7.599999999999998,2.0,52740.5,9.300000000000011
3166,L50345,L,300.4,309.6,1536,34.5,154,0,0,0,0,0,0,300.40999999999997,0.03162277660615693,309.73999999999995,0.08432740429396776,1497.4,121.14931099909163,41.57,10.056843993575292,143.1,8.184674024596385,0.0,-0.0999999999999659,-149.0,3.1999999999999993,2.0,52992.0,9.200000000000045
3167,M18026,M,300.4,309.7,1539,37.7,156,0,0,0,0,0,0,300.40999999999997,0.03162277660615693,309.74,0.08432740429396776,1504.6,121.28130752739527,41.65,10.018677002922551,145.6,7.890923055427973,0.0,0.0999999999999659,3.0,3.200000000000003,2.0,58020.3,9.300000000000011
3168,L50347,L,300.4,309.7,1384,45.1,159,0,0,0,0,0,0,300.40999999999997,0.03162277660615693,309.73999999999995,0.08432740429396776,1494.2,127.17861455448816,41.940000000000005,10.078161207945309,148.2,7.554248252916304,0.0,0.0,-155.0,7.399999999999999,3.0,62418.4,9.300000000000011
3169,M18028,M,300.4,309.6,1614,30.3,161,0,0,0,0,0,0,300.40999999999997,0.03162277660615693,309.73,0.09486832982519999,1487.7,118.01511202666265,41.96,10.05221921324398,150.7,7.196449741984964,0.0,-0.0999999999999659,230.0,-14.8,2.0,48904.200000000004,9.200000000000045
3170,M18029,M,300.4,309.6,1675,35.5,164,0,0,0,0,0,0,300.40999999999997,0.03162277660615693,309.71,0.09944289262015636,1514.3,127.87150668628756,40.760000000000005,10.033632332200444,153.3,6.7831490556482645,0.0,0.0,61.0,5.199999999999999,3.0,59462.5,9.200000000000045
3171,M18030,M,300.4,309.7,1685,32.3,167,0,0,0,0,0,0,300.40999999999997,0.03162277660615693,309.71,0.09944289262015636,1546.1,126.70565189533285,38.870000000000005,9.620123584329788,155.7,6.976946164176164,0.0,0.0999999999999659,10.0,-3.200000000000003,3.0,54425.49999999999,9.300000000000011
3172,L50351,L,300.4,309.6,1386,56.9,170,0,0,0,0,0,0,300.40999999999997,0.03162277660615693,309.69,0.09944289261992169,1553.3,113.3980697464523,38.25,7.937708877391678,158.1,7.385421074284322,0.0,-0.0999999999999659,-299.0,24.6,3.0,78863.4,9.200000000000045
3173,M18032,M,300.3,309.6,1488,41.3,172,0,0,0,0,0,0,300.39,0.03162277660592026,309.66,0.06992058990419459,1554.1,112.85039260503326,38.38,7.980086326461525,160.5,7.633988327068631,-0.0999999999999659,0.0,102.0,-15.600000000000001,2.0,61454.399999999994,9.300000000000011
3174,L50353,L,300.3,309.6,1624,32.6,175,0,0,0,0,0,0,300.38,0.04216370213866398,309.64,0.05163977798444397,1561.6,114.94655763053603,37.75,8.18063431390123,163.0,7.902179727422725,0.0,0.0,136.0,-8.699999999999996,3.0,52942.4,9.300000000000011
3175,L50354,L,300.3,309.6,1600,34.6,177,0,0,0,0,0,0,300.37,0.04830458915657886,309.63,0.048304589191156565,1553.1,107.72335968684443,38.08,7.954984461190243,165.5,7.989576542807731,0.0,0.0,-24.0,2.0,2.0,55360.0,9.300000000000011
3176,L50355,L,300.3,309.6,1468,44.7,179,0,0,0,0,0,0,300.36,0.05163977795180412,309.63,0.048304589191156565,1546.3,111.0185670157081,39.1,8.097599095479568,168.0,7.902179727423227,0.0,0.0,-132.0,10.100000000000001,2.0,65619.6,9.300000000000011
3177,L50356,L,300.3,309.6,1435,45.4,181,0,0,0,0,0,0,300.35,0.05270462767173126,309.62,0.04216370217791595,1535.9,116.51366157379309,39.870000000000005,8.31291498546424,170.5,7.633988327069664,0.0,0.0,-33.0,0.6999999999999957,2.0,65149.0,9.300000000000011
3178,M18037,M,300.2,309.5,1564,33.4,183,0,0,0,0,0,0,300.33,0.06749485577272098,309.6,0.04714045211650112,1553.9,103.63123724694391,38.7,8.318386595702078,172.9,7.385421074285907,-0.10000000000002274,-0.10000000000002274,129.0,-12.0,2.0,52237.6,9.300000000000011
3179,M18038,M,300.2,309.4,1329,53.6,186,0,0,0,0,0,0,300.31000000000006,0.07378647873870456,309.58000000000004,0.0788810637967376,1525.4,122.70126323717724,41.029999999999994,8.9437812038434,175.4,7.136759301910033,0.0,-0.10000000000002274,-235.0,20.200000000000003,3.0,71234.40000000001,9.199999999999989
3180,L50359,L,300.1,309.3,1570,36.8,189,0,0,0,0,0,0,300.28000000000003,0.09189365834831516,309.55,0.11785113021225858,1514.9,112.54969272873385,41.16,8.86355835241507,177.9,7.078135347679507,-0.0999999999999659,-0.0999999999999659,241.0,-16.800000000000004,3.0,57775.99999999999,9.199999999999989
3181,M18040,M,300.2,309.4,1433,48.8,191,0,0,0,0,0,0,300.26,0.0843274042722175,309.52000000000004,0.113529242454289,1489.7,97.4280931422371,42.809999999999995,8.561600317697632,180.3,7.040359839293776,0.0999999999999659,0.0999999999999659,-137.0,12.0,2.0,69930.4,9.199999999999989
3182,L50361,L,300.2,309.4,1527,37.0,194,0,0,0,0,0,0,300.23999999999995,0.06992058987918699,309.5,0.11547005385228072,1503.8,90.72522618690869,40.82,7.112867838564778,182.7,7.227263198017022,0.0,0.0,94.0,-11.799999999999997,3.0,56499.0,9.199999999999989
3183,M18042,M,300.1,309.3,1443,50.3,196,0,0,0,0,0,0,300.22,0.07888106377560611,309.46999999999997,0.12516655571644952,1499.3,92.69070431637549,41.72,7.723528266853765,185.1,7.2640668132079025,-0.0999999999999659,-0.0999999999999659,-84.0,13.299999999999997,2.0,72582.9,9.199999999999989
3184,L50363,L,300.1,309.3,1616,32.0,199,0,0,0,0,0,0,300.2,0.08164965809359716,309.44,0.1264911064193359,1498.5,91.5220070681192,41.660000000000004,7.804158435660384,187.5,7.516648189192144,0.0,0.0,173.0,-18.299999999999997,3.0,51712.0,9.199999999999989
3185,L50364,L,300.1,309.3,1654,31.0,201,0,0,0,0,0,0,300.17999999999995,0.07888106377543155,309.40999999999997,0.1197218999868224,1503.9,99.4277515474269,41.3,8.237043698371956,189.9,7.622335600069659,0.0,0.0,38.0,-1.0,2.0,51274.0,9.199999999999989
3186,L50365,L,300.1,309.3,1685,27.1,203,0,0,0,0,0,0,300.16,0.06992058987878502,309.38,0.10327955591364583,1525.6,113.41781165231073,39.54,9.248086889249661,192.3,7.587270040453271,0.0,0.0,31.0,-3.8999999999999986,2.0,45663.5,9.199999999999989
3187,M18046,M,300.2,309.4,1456,48.8,205,0,0,0,0,0,0,300.15,0.05270462767044153,309.36,0.069920589899507,1527.7,111.73584921590309,39.88,9.545190761146003,194.7,7.409453421143626,0.0999999999999659,0.0999999999999659,-229.0,21.699999999999996,2.0,71052.8,9.199999999999989
3188,M18047,M,300.2,309.4,1752,27.8,208,0,0,0,0,0,0,300.15,0.05270462767044153,309.35,0.0527046276977769,1546.5,132.42293356262851,39.32,10.114873536859818,197.2,7.238784428348517,0.0,0.0,296.0,-20.999999999999996,3.0,48705.6,9.199999999999989
3189,M18048,M,300.1,309.2,1438,51.0,211,0,0,0,0,0,0,300.14000000000004,0.051639777950366096,309.33000000000004,0.06749485579281965,1557.4,115.9982758492512,39.06,9.733242008704007,199.7,7.257945837348387,-0.0999999999999659,-0.19999999999998863,-314.0,23.2,3.0,73338.0,9.099999999999966
3190,L50369,L,300.1,309.1,1551,33.7,214,0,0,0,0,0,0,300.14,0.051639777950366096,309.31,0.09944289261571225,1555.5,115.92454442437537,38.75,9.861738634180552,202.2,7.465476095564324,0.0,-0.0999999999999659,113.0,-17.299999999999997,3.0,52268.700000000004,9.0
3191,L50370,L,300.1,309.2,1599,30.1,216,0,0,0,0,0,0,300.13,0.04830458915490557,309.28999999999996,0.09944289261548964,1572.1,108.05189082616766,36.88,9.511022844865641,204.7,7.484057129072717,0.0,0.0999999999999659,48.0,-3.6000000000000014,2.0,48129.9,9.099999999999966
3192,M18051,M,300.1,309.2,1732,33.7,218,0,0,0,0,0,0,300.12,0.04216370213659793,309.27000000000004,0.0948683298198289,1592.6,117.57191652582028,36.55,9.563501218463673,207.1,7.519604008494152,0.0,0.0,133.0,3.6000000000000014,2.0,58368.4,9.099999999999966
3193,M18052,M,300.1,309.2,1418,39.8,221,0,0,0,0,0,0,300.12,0.04216370213659793,309.26,0.09660917832232829,1590.1,121.31268139261275,35.5,8.390603209675863,209.6,7.5748120622163695,0.0,0.0,-314.0,6.099999999999994,3.0,56436.399999999994,9.099999999999966
3194,L50373,L,300.0,309.1,1401,44.5,0,0,0,0,0,0,0,300.11,0.05676462122047071,309.23999999999995,0.10749676999004375,1568.6,134.54301253584734,36.75,8.73527332142507,189.7,66.97935005158995,-0.10000000000002274,-0.0999999999999659,-17.0,4.700000000000003,-221.0,62344.5,9.100000000000023
3195,L50374,L,300.0,309.0,1454,51.7,2,0,0,0,0,0,0,300.1,0.06666666666724083,309.21000000000004,0.12866839378116704,1548.6,135.30065286858618,38.82,9.62829164493891,169.8,89.14382885103309,0.0,-0.10000000000002274,53.0,7.200000000000003,2.0,75171.8,9.0
3196,M18055,M,300.0,309.2,1635,32.4,4,0,0,0,0,0,0,300.09,0.07378647873775236,309.2,0.12472191290307948,1543.6,130.54007473228333,39.35,9.039327654446698,149.9,102.16919518350171,0.0,0.19999999999998863,181.0,-19.300000000000004,2.0,52974.0,9.199999999999989
3197,L50376,L,300.0,309.1,1489,40.3,7,0,0,0,0,0,0,300.07,0.06749485577152936,309.16999999999996,0.10593499055932645,1546.9,128.48039193242724,38.5,8.431159140026056,130.1,109.24534060748054,0.0,-0.0999999999999659,-146.0,7.899999999999999,3.0,60006.7,9.100000000000023
3198,L50377,L,300.0,309.1,1465,40.6,9,0,0,0,0,0,0,300.05,0.052704627670012306,309.14,0.06992058989599899,1518.2,107.99670776874615,39.78,7.552012241044717,110.2,111.57837305380149,0.0,0.0,-24.0,0.30000000000000426,2.0,59479.0,9.100000000000023
3199,M18058,M,300.0,309.1,1463,45.7,11,0,0,0,0,0,0,300.03999999999996,0.05163977794994481,309.13,0.06749485578952082,1520.7,106.20844285334566,39.25,6.828412862607432,90.2,109.40627648052583,0.0,0.0,-2.0,5.100000000000001,2.0,66859.1,9.100000000000023
3200,H32613,H,300.1,309.1,1560,35.4,14,0,0,0,0,0,0,300.04,0.05163977794994481,309.13,0.06749485578952082,1521.6,106.53137253097037,39.42,6.694740887857868,70.2,102.31085529459232,0.10000000000002274,0.0,97.0,-10.300000000000004,3.0,55224.0,9.0
3201,M18060,M,300.1,309.2,1454,44.4,19,0,0,0,0,0,0,300.04,0.05163977794994481,309.13,0.06749485578952082,1507.1,104.67775949709865,40.85,5.970901662786532,50.5,89.25027233073844,0.0,0.0999999999999659,-106.0,9.0,5.0,64557.6,9.099999999999966
3202,L50381,L,300.2,309.1,1479,47.0,22,0,0,0,0,0,0,300.05,0.07071067811904716,309.12,0.06324555322289312,1481.8,68.65825191158528,42.18,5.675248403765662,30.9,67.16885852502921,0.0999999999999659,-0.0999999999999659,25.0,2.6000000000000014,3.0,69513.0,8.900000000000034
3203,L50382,L,300.2,309.2,1430,43.4,24,0,0,0,0,0,0,300.06,0.08432740427150484,309.12,0.06324555322289312,1483.0,67.51460747291188,42.54,5.621427260442376,11.2,8.390470785349397,0.0,0.0999999999999659,-49.0,-3.6000000000000014,2.0,62062.0,9.0
3204,M18063,M,300.1,309.1,1533,38.0,26,0,0,0,0,0,0,300.07000000000005,0.0823272602352361,309.12,0.06324555322289312,1496.2,62.412249509915924,41.89,5.744069405337438,13.8,8.560892995984403,-0.0999999999999659,-0.0999999999999659,103.0,-5.399999999999999,2.0,58254.0,9.0
3205,L50384,L,300.1,309.0,1404,54.8,29,0,0,0,0,0,0,300.08,0.07888106377508516,309.12,0.06324555322289312,1491.2,67.92773938367817,42.2,6.380700066084721,16.5,8.682677518409813,0.0,-0.10000000000002274,-129.0,16.799999999999997,3.0,76939.2,8.899999999999977
3206,M18065,M,300.1,308.9,1548,38.4,31,0,0,0,0,0,0,300.09000000000003,0.073786478737744,309.09000000000003,0.08755950359082232,1482.5,50.90132065520101,42.8,5.589871793401604,19.2,8.560892995984913,0.0,-0.10000000000002274,144.0,-16.4,2.0,59443.2,8.799999999999955
3207,M18066,M,300.1,309.0,1612,33.0,34,0,0,0,0,0,0,300.1,0.06666666666723156,309.08000000000004,0.09189365836023068,1494.8,65.43325691962941,42.07,6.374262484572034,21.9,8.543353491967187,0.0,0.10000000000002274,64.0,-5.399999999999999,3.0,53196.0,8.899999999999977
3208,M18067,M,300.2,309.0,1642,31.2,37,0,0,0,0,0,0,300.12,0.06324555320403867,309.07000000000005,0.09486832981749314,1512.5,79.00808678721982,41.13,7.248302483263866,24.7,8.433399209218413,0.0999999999999659,0.0,30.0,-1.8000000000000007,3.0,51230.4,8.800000000000011
3209,M18068,M,300.2,309.1,1406,42.2,40,0,0,0,0,0,0,300.14,0.05163977795034734,309.07,0.09486832981749314,1506.8,84.81849903044069,40.78,7.085791730247559,27.6,8.181279443532139,0.0,0.10000000000002274,-236.0,11.000000000000004,3.0,59333.200000000004,8.900000000000034
3210,L50389,L,300.3,309.2,1587,31.4,43,0,0,0,0,0,0,300.15999999999997,0.06992058987877117,309.08000000000004,0.10327955591039609,1509.5,87.09924097130161,40.379999999999995,7.52267682854095,30.5,7.961713941653631,0.10000000000002274,0.0999999999999659,181.0,-10.800000000000004,3.0,49831.799999999996,8.899999999999977
3211,M18070,M,300.3,309.2,1364,47.6,45,0,0,0,0,0,0,300.18,0.07888106377540673,309.08000000000004,0.10327955591039609,1500.5,97.50014245003379,40.7,7.776460205860607,33.1,8.033955715852654,0.0,0.0,-223.0,16.200000000000003,2.0,64926.4,8.899999999999977
3212,L50391,L,300.3,309.2,1462,51.4,48,0,0,0,0,0,0,300.19,0.08755950357779396,309.09,0.11005049347238051,1498.8,98.06324489837723,41.14,8.280660199122627,35.7,8.246884933776654,0.0,0.0,98.0,3.799999999999997,3.0,75146.8,8.899999999999977
3213,L50392,L,300.3,309.2,1649,32.4,50,0,0,0,0,0,0,300.2,0.0942809041588877,309.09000000000003,0.11005049347238051,1520.7,105.18665948366454,40.04,8.668615165578016,38.3,8.246884933776906,0.0,0.0,187.0,-19.0,2.0,53427.6,8.899999999999977
3214,L50393,L,300.4,309.2,1752,29.0,52,0,0,0,0,0,0,300.23,0.10593499054782353,309.1,0.1154700538484274,1542.6,128.29237441614504,39.14,9.344778696624614,40.9,8.03395571585343,0.0999999999999659,0.0,103.0,-3.3999999999999986,2.0,50808.0,8.800000000000011
3215,H32628,H,300.4,309.3,1396,51.2,54,0,0,0,0,0,0,300.26000000000005,0.10749676997807699,309.13,0.12516655571341093,1541.8,129.27386949160433,38.78,8.723123803368221,43.4,7.805980613170065,0.0,0.10000000000002274,-356.0,22.200000000000003,2.0,71475.2,8.900000000000034
3216,M18075,M,300.5,309.4,2179,16.3,59,0,0,0,0,0,0,300.3,0.11547005383875965,309.17999999999995,0.12292725944113277,1604.9,239.5771506448601,36.57000000000001,11.26055554185101,46.2,7.8852886933603035,0.10000000000002274,0.0999999999999659,783.0,-34.900000000000006,5.0,35517.700000000004,8.899999999999977
3217,L50396,L,300.5,309.5,1653,27.6,62,0,0,0,0,0,0,300.34,0.10749676997835025,309.22999999999996,0.1418136492507578,1609.0,240.0624918640954,36.03,11.57584170205828,49.0,8.041558721201334,0.0,0.10000000000002274,-526.0,11.3,3.0,45622.8,9.0
3218,L50397,L,300.6,309.5,2025,21.4,64,0,0,0,0,0,0,300.38,0.12292725943159061,309.28,0.1398411797660908,1647.3,274.0575973525738,35.05,12.414619518043162,51.7,8.097324661055254,0.10000000000002274,0.0,372.0,-6.200000000000003,2.0,43335.0,8.899999999999977
3219,L50398,L,300.6,309.6,1426,53.6,66,0,0,0,0,0,0,300.42,0.12292725943169286,309.33000000000004,0.15670212365659128,1649.3,272.16745254019816,36.19,13.610000408196596,54.3,8.097324661055513,0.0,0.10000000000002274,-599.0,32.2,2.0,76433.6,9.0
3220,M18079,M,300.6,309.6,1503,38.4,68,0,0,0,0,0,0,300.45,0.12692955176555476,309.37,0.17029386366812407,1640.9,275.5787647035859,36.89,13.515953536469427,56.8,8.080154013925975,0.0,0.0,77.0,-15.200000000000003,2.0,57715.2,9.0
3221,M18080,M,300.7,309.6,1525,36.5,71,0,0,0,0,0,0,300.49,0.13703203194177407,309.40999999999997,0.1728840330741724,1657.0,261.9711604144388,35.78,12.983990141709151,59.4,8.044321668791625,0.0999999999999659,0.0,22.0,-1.8999999999999986,3.0,55662.5,8.900000000000034
3222,L50401,L,300.6,309.6,1423,49.1,74,0,0,0,0,0,0,300.52000000000004,0.1229272594319063,309.45,0.16499158228651345,1653.1,265.46372424285704,35.55,12.693677341276834,62.0,8.151346173751179,-0.0999999999999659,0.0,-102.0,12.600000000000001,3.0,69869.3,9.0
3223,M18082,M,300.7,309.7,1435,44.7,76,0,0,0,0,0,0,300.56,0.1074967699789141,309.5,0.15634719200462568,1631.7,274.3092537022137,36.78000000000001,12.947912744703098,64.6,8.044321668792147,0.0999999999999659,0.0999999999999659,12.0,-4.399999999999999,2.0,64144.50000000001,9.0
3224,H32637,H,300.6,309.5,1495,36.5,79,0,0,0,0,0,0,300.58000000000004,0.0918936583491737,309.53000000000003,0.11595018088727077,1606.0,273.82476148076677,37.53000000000001,12.661231289956685,67.3,7.874713398657963,-0.0999999999999659,-0.19999999999998863,60.0,-8.200000000000003,3.0,54567.5,8.899999999999977
3225,M18084,M,300.6,309.5,1557,33.8,84,0,0,0,0,0,0,300.6,0.06666666666932987,309.55,0.08498365857980124,1622.1,264.6861663681453,35.79,11.73564844584418,70.3,7.958922316767605,0.0,0.0,62.0,-2.700000000000003,5.0,52626.6,8.899999999999977
3226,L50405,L,300.6,309.4,1474,40.7,87,0,0,0,0,0,0,300.61,0.056764621222909185,309.55,0.08498365857980124,1551.6,180.3152794413133,38.23,9.569865899443615,73.1,8.451824260669104,0.0,-0.10000000000002274,-83.0,6.900000000000006,3.0,59991.8,8.799999999999955
3227,L50406,L,300.5,309.3,1465,46.0,89,0,0,0,0,0,0,300.61,0.056764621222909185,309.53000000000003,0.11595018088727077,1532.8,178.35844060019213,40.07000000000001,9.053918734141854,75.8,8.816650913654188,-0.10000000000002274,-0.0999999999999659,-9.0,5.299999999999997,2.0,67390.0,8.800000000000011
3228,M18087,M,300.5,309.3,1589,34.9,91,0,0,0,0,0,0,300.6,0.06666666666932987,309.51000000000005,0.13703203195269015,1489.2,55.96983314448249,41.42,6.647438938752637,78.5,8.934950102448452,0.0,0.0,124.0,-11.100000000000001,2.0,55456.1,8.800000000000011
3229,L50408,L,300.5,309.3,1475,46.8,94,0,0,0,0,0,0,300.59000000000003,0.07378647873964794,309.47999999999996,0.14757295748551436,1494.1,51.81258963266966,40.74,5.5142643309068395,81.3,8.969702088445874,0.0,0.0,-114.0,11.899999999999999,3.0,69030.0,8.800000000000011
3230,L50409,L,300.6,309.4,1442,43.2,96,0,0,0,0,0,0,300.59000000000003,0.07378647873964794,309.46,0.14298407060805146,1488.0,54.18486873656696,41.22,5.4968273677742,84.1,8.723531395021123,0.10000000000002274,0.0999999999999659,-33.0,-3.5999999999999943,2.0,62294.4,8.799999999999955
3231,L50410,L,300.6,309.4,1556,36.0,98,0,0,0,0,0,0,300.58000000000004,0.0632455532061287,309.44,0.13498971155383324,1491.1,57.33226743194339,41.17,5.546580528177328,86.8,8.390470785356651,0.0,0.0,114.0,-7.200000000000003,2.0,56016.0,8.799999999999955
3232,L50411,L,300.7,309.3,1425,45.3,100,0,0,0,0,0,0,300.59000000000003,0.07378647873964794,309.41,0.1286683937828605,1491.3,57.07120309071126,40.790000000000006,5.050951505519674,89.4,8.002777295687542,0.0999999999999659,-0.0999999999999659,-131.0,9.299999999999997,2.0,64552.49999999999,8.600000000000023
