udi,product_id,type,air_temp,process_temp,rotational_speed,torque,tool_wear,failure,TWF,HDF,PWF,OSF,RNF,air_temp_rolling_mean,air_temp_rolling_std,air_temp_rolling_var,process_temp_rolling_mean,process_temp_rolling_std,process_temp_rolling_var,rotational_speed_rolling_mean,rotational_speed_rolling_std,rotational_speed_rolling_var,torque_rolling_mean,torque_rolling_std,torque_rolling_var,tool_wear_rolling_mean,tool_wear_rolling_std,tool_wear_rolling_var
1683,H31096,H,297.9,307.4,1604,36.1,225,1,1,0,0,0,0,297.91999999999996,0.08366600266817975,0.0070000000024718605,307.41999999999996,0.08366600265072938,0.006999999999551854,1690.8,99.13223491881791,9827.199999999702,31.48,4.349367770147635,18.916999999999017,219.6,3.9749213828686183,15.79999999998617
1684,M16543,M,297.9,307.4,1403,52.8,0,0,0,0,0,0,0,297.9,0.07071067813598031,0.005000000002450203,307.4,0.07071067811519005,0.004999999999510018,1642.6,164.56852676013023,27082.799999999697,35.480000000000004,10.588531531803623,112.11699999999959,176.6,98.768922237716,9755.29999999999
1685,L48864,L,297.8,307.3,1438,44.5,3,0,0,0,0,0,0,297.86,0.05477225577250773,0.003000000002409006,307.36,0.05477225574528948,0.0029999999994273965,1571.8,160.31905688345253,25702.19999999969,38.8,10.213471496019366,104.31500000000007,133.8,120.7961092088648,14591.699999999993
1686,L48865,L,297.9,307.3,1824,26.3,5,0,0,0,0,0,0,297.86,0.05477225577250773,0.003000000002409006,307.34000000000003,0.054772255744909376,0.0029999999993857583,1614.6,197.35450336893683,38948.7999999997,37.14,11.641434619495993,135.5229999999998,91.0,120.97313751407789,14634.499999999998
1687,H31100,H,297.9,307.3,1663,28.7,7,0,0,0,0,0,0,297.88,0.044721359577137125,0.002000000002427594,307.34,0.054772255744909376,0.0029999999993857583,1586.4,171.96598500866295,29572.299999999694,37.68,11.04273516842634,121.9419999999999,48.0,98.97979591815698,9797.000000000005
1688,L48867,L,297.9,307.3,1502,36.7,12,0,0,0,0,0,0,297.88,0.044721359577137125,0.002000000002427594,307.32000000000005,0.04472135954267603,0.0019999999993453002,1566.0,175.37246077990608,30755.499999999694,37.8,11.024518130059015,121.5399999999999,5.4,4.505552130428715,20.300000000010726
1689,L48868,L,297.9,307.4,1606,35.5,14,0,0,0,0,0,0,297.88,0.044721359577137125,0.002000000002427594,307.32,0.04472135954267603,0.0019999999993453002,1606.6,149.84258406741287,22452.799999999694,34.339999999999996,7.186654298072181,51.64799999999936,8.2,4.658325879541963,21.70000000001041
1690,L48869,L,297.9,307.5,1561,37.7,16,0,0,0,0,0,0,297.9,0.0,0.0,307.36,0.08944271909677037,0.007999999999423772,1631.2,122.92151967820647,15109.699999999699,32.980000000000004,5.133419912689701,26.351999999999133,10.8,4.658325879541932,21.700000000010114
1691,M16550,M,297.9,307.4,1435,42.9,18,0,0,0,0,0,0,297.9,0.0,0.0,307.38,0.08366600265019773,0.006999999999462895,1553.4,88.73725260565432,7874.299999999705,36.3,5.10098029794271,26.019999999999698,13.4,4.2190046219469615,17.80000000000982
1692,L48871,L,297.9,307.5,1602,38.3,21,0,0,0,0,0,0,297.9,0.0,0.0,307.41999999999996,0.08366600265067332,0.006999999999542476,1541.2,72.6340140705421,5275.699999999706,38.22,2.8234730386529305,7.972000000000013,16.2,3.4928498393159564,12.200000000009503
1693,M16552,M,298.1,307.6,1764,27.7,23,0,0,0,0,0,0,297.93999999999994,0.0894427191138905,0.008000000002486313,307.47999999999996,0.0836660026513867,0.006999999999661847,1593.6,117.76799225595938,13869.29999999971,36.42,5.568841890375387,31.01199999999971,18.4,3.6469165057633623,13.300000000009254
1694,H31107,H,298.0,307.5,1683,27.8,26,0,0,0,0,0,0,297.96,0.08944271911400331,0.008000000002506493,307.5,0.07071067811653053,0.004999999999699591,1609.0,124.62945077308055,15532.499999999709,34.88,6.812635319756918,46.411999999999445,20.8,3.962322551232923,15.70000000000898
1695,L48874,L,298.0,307.5,1618,35.2,31,0,0,0,0,0,0,297.97999999999996,0.08366600266851054,0.007000000002527213,307.5,0.07071067811653053,0.004999999999699591,1620.4,121.71400905401033,14814.299999999708,34.379999999999995,6.643568318306011,44.136999999999354,23.8,4.9699094559165395,24.700000000008636
1696,L48875,L,298.0,307.6,1509,41.6,33,0,0,0,0,0,0,298.0,0.07071067813667517,0.005000000002548473,307.54,0.054772255748490484,0.002999999999778049,1635.2,95.12991117413968,9049.699999999706,34.120000000000005,6.23995192289166,38.936999999999315,26.8,5.1185935568287,26.200000000008288
1697,L48876,L,297.9,307.6,1550,39.0,35,0,0,0,0,0,0,298.0,0.07071067813667517,0.005000000002548473,307.56,0.05477225574884205,0.002999999999816561,1624.8,102.24333719123072,10453.699999999704,34.260000000000005,6.363803893898628,40.497999999999344,29.6,4.979959839196293,24.80000000000797
1698,M16557,M,297.9,307.6,1519,44.0,37,0,0,0,0,0,0,297.96,0.05477225577337561,0.003000000002504078,307.56000000000006,0.05477225574884205,0.002999999999816561,1575.8,73.53026587739025,5406.6999999997015,37.52,6.3381385279906794,40.171999999999855,32.4,4.219004621946704,17.80000000000765
1699,L48878,L,297.9,307.6,1481,38.0,40,0,0,0,0,0,0,297.94,0.054772255773191406,0.003000000002483899,307.58000000000004,0.04472135954836084,0.001999999999853765,1535.4,52.347874837472645,2740.2999999997014,39.56,3.377573093213553,11.408000000000168,35.2,3.4928498393156446,12.200000000007325
1700,L48879,L,298.1,307.7,1289,48.3,42,0,0,0,0,0,0,297.96,0.08944271911400332,0.008000000002506495,307.62,0.04472135954919338,0.0019999999999282298,1469.6,103.92689738465062,10800.7999999997,42.18,4.143911195959752,17.17200000000058,37.4,3.646916505763063,13.30000000000707
1701,M16560,M,298.0,307.6,1844,23.8,44,0,0,0,0,0,0,297.96,0.08944271911400332,0.008000000002506495,307.62,0.04472135954919338,0.0019999999999282298,1536.6,199.61287533623604,39845.29999999971,38.62,9.257537469543399,85.70199999999998,39.6,3.646916505763029,13.300000000006818
1702,L48881,L,298.0,307.7,1479,42.5,47,0,0,0,0,0,0,297.97999999999996,0.08366600266851056,0.007000000002527215,307.64,0.05477225575019705,0.0029999999999649933,1522.4,200.94228026973246,40377.79999999971,39.32,9.424277160610256,88.81700000000009,42.0,3.8078865529328145,14.500000000006551
1703,L48882,L,298.0,307.7,1430,47.3,49,0,0,0,0,0,0,298.0,0.07071067813667518,0.0050000000025484746,307.65999999999997,0.05477225575054342,0.0030000000000029365,1504.6,205.21525284442114,42113.299999999705,39.98,9.935642908237,98.7170000000002,44.4,3.6469165057629547,13.300000000006278
1704,M16563,M,298.1,307.8,1636,36.7,51,0,0,0,0,0,0,298.04,0.05477225577420588,0.0030000000025950293,307.7,0.07071067811922357,0.005000000000080443,1535.6,212.3424121554611,45089.299999999705,39.72,10.01708540444775,100.34200000000016,46.6,3.64691650576292,13.300000000006026
1705,M16564,M,298.1,307.8,1503,44.7,54,0,0,0,0,0,0,298.04,0.05477225577420588,0.0030000000025950293,307.71999999999997,0.08366600265410774,0.007000000000117163,1578.4,166.9200407380723,27862.299999999716,39.0,9.353608929178089,87.49000000000007,49.0,3.80788655293271,14.500000000005759
1706,M16565,M,298.1,307.8,1608,32.6,57,0,0,0,0,0,0,298.06000000000006,0.05477225577443679,0.003000000002620324,307.76000000000005,0.0547722557522636,0.003000000000191373,1531.2,87.52542487757327,7660.699999999722,40.760000000000005,6.008161116348358,36.09800000000035,51.6,3.9749213828710466,15.800000000005472
1707,L48886,L,298.2,307.8,1521,42.9,60,0,0,0,0,0,0,298.1,0.07071067813753434,0.005000000002669977,307.78000000000003,0.04472135955255137,0.002000000000228577,1539.6,83.17030720154712,6917.299999999721,40.839999999999996,6.039701979402656,36.47800000000036,54.2,4.438468204235013,19.70000000000518
1708,L48887,L,298.2,307.8,1439,41.6,62,0,0,0,0,0,0,298.14,0.05477225577534423,0.0030000000027197295,307.8,0.0,0.0,1541.4,80.2514797371346,6440.299999999726,39.7,4.956309110618523,24.565000000000175,56.8,4.4384682042349795,19.70000000000488
1709,L48888,L,298.2,307.8,1627,31.5,64,0,0,0,0,0,0,298.15999999999997,0.05477225577558682,0.003000000002746304,307.8,0.0,0.0,1539.6,77.6582255784906,6030.799999999732,38.660000000000004,6.145974292168819,37.77300000000001,59.4,3.9749213828709338,15.800000000004577
1710,L48889,L,298.2,307.8,1749,26.1,66,0,0,0,0,0,0,298.18,0.04472135958101071,0.002000000002774058,307.8,0.0,0.0,1588.8,116.75701263735611,13632.199999999735,34.940000000000005,7.126920793722865,50.79299999999936,61.8,3.492849839315211,12.200000000004296
1711,L48890,L,298.2,307.8,1530,35.9,68,0,0,0,0,0,0,298.2,0.0,0.0,307.8,0.0,0.0,1573.2,118.7442630193128,14100.199999999735,35.6,7.007852738178754,49.10999999999947,64.0,3.162277660169019,10.000000000004047
1712,L48891,L,298.2,307.8,1355,51.3,70,0,0,0,0,0,0,298.2,0.0,0.0,307.8,0.0,0.0,1540.0,154.73848907107674,23943.999999999734,37.28,9.689272418504896,93.88199999999972,66.0,3.1622776601689844,10.000000000003826
1713,L48892,L,298.3,307.9,1551,33.8,72,0,0,0,0,0,0,298.21999999999997,0.04472135958167483,0.002000000002833459,307.82000000000005,0.0447213595533839,0.002000000000303042,1562.4,144.21095658790887,20796.799999999734,35.72,9.444681042788023,89.20199999999947,68.0,3.1622776601689493,10.000000000003606
1714,L48893,L,298.2,307.8,1515,46.7,74,0,0,0,0,0,0,298.21999999999997,0.04472135958167483,0.002000000002833459,307.82000000000005,0.0447213595533839,0.002000000000303042,1540.0,140.3139337343221,19687.999999999734,38.76,10.165529991102282,103.33799999999998,70.0,3.1622776601689147,10.000000000003386
1715,L48894,L,298.2,307.8,1388,48.6,76,0,0,0,0,0,0,298.21999999999997,0.04472135958167483,0.002000000002833459,307.82,0.0447213595533839,0.002000000000303042,1467.8,89.59743299894106,8027.699999999733,43.260000000000005,7.884351590333902,62.163000000000736,72.0,3.16227766016888,10.000000000003165
1716,L48895,L,298.2,307.8,1585,34.6,78,0,0,0,0,0,0,298.22,0.04472135958167483,0.002000000002833459,307.82,0.0447213595533839,0.002000000000303042,1478.8,101.7015240790409,10343.199999999735,43.0,8.20274344350722,67.28500000000068,74.0,3.162277660168845,10.000000000002945
1717,L48896,L,298.1,307.7,1523,37.7,80,0,0,0,0,0,0,298.2,0.0707106781384568,0.005000000002800433,307.8,0.07071067812054496,0.005000000000267316,1512.4,74.75827713370431,5588.799999999736,40.28,6.91642971481676,47.83700000000026,76.0,3.1622776601688103,10.000000000002725
1718,L48897,L,298.2,307.6,1369,54.5,82,0,0,0,0,0,0,298.17999999999995,0.04472135958094238,0.002000000002767947,307.74,0.08944271910086478,0.008000000000156202,1476.0,93.27915093953062,8700.999999999738,44.42,8.152729604249174,66.4670000000009,78.0,3.162277660168775,10.000000000002505
1719,M16578,M,298.2,307.7,1681,31.0,84,0,0,0,0,0,0,298.18,0.04472135958094238,0.002000000002767947,307.71999999999997,0.08366600265412516,0.007000000000120078,1509.2,132.09542005686546,17449.199999999735,41.28,9.892775141485851,97.86700000000039,80.0,3.1622776601687406,10.000000000002284
1720,L48899,L,298.2,307.7,1503,38.3,87,0,0,0,0,0,0,298.18,0.04472135958094238,0.002000000002767947,307.7,0.07071067811925222,0.005000000000084494,1532.2,114.5652652421306,13125.199999999735,39.220000000000006,9.02147438060986,81.38700000000006,82.2,3.492849839314888,12.200000000002039
1721,L48900,L,298.2,307.7,1459,44.5,89,0,0,0,0,0,0,298.17999999999995,0.04472135958094238,0.002000000002767947,307.67999999999995,0.044721359550548664,0.00200000000004945,1507.0,113.90346790155134,12973.999999999736,41.2,8.838551917593763,78.1200000000004,84.4,3.6469165057623383,13.300000000001784
1722,L48901,L,298.2,307.7,1688,32.4,91,0,0,0,0,0,0,298.2,0.0,0.0,307.68,0.044721359550548664,0.00200000000004945,1540.0,140.4955515309995,19738.999999999738,40.14,9.644324756041776,93.01300000000026,86.6,3.6469165057623028,13.300000000001523
1723,M16582,M,298.2,307.7,1952,21.6,93,0,0,0,0,0,0,298.2,0.0,0.0,307.7,0.0,0.0,1656.6,194.60292906325884,37870.29999999975,33.56,8.559964953199236,73.2729999999992,88.8,3.492849839314778,12.200000000001271
1724,L48903,L,298.2,307.8,2029,19.9,96,0,0,0,0,0,0,298.2,0.0,0.0,307.72,0.0447213595513399,0.0020000000001202203,1726.2,257.5591194269769,66336.69999999975,31.339999999999996,10.588814853419569,112.12299999999888,91.2,3.49284983931474,12.200000000001006
1725,M16584,M,298.3,307.8,1457,52.5,98,0,0,0,0,0,0,298.22,0.0447213595816351,0.002000000002829906,307.74,0.05477225575194383,0.0030000000001563446,1717.0,268.12963282710797,71893.49999999974,34.17999999999999,14.207990709456398,201.86699999999934,93.4,3.646916505762197,13.300000000000752
1726,M16585,M,298.3,307.8,1392,50.4,101,0,0,0,0,0,0,298.24,0.05477225577663306,0.003000000002860914,307.76,0.05477225575227853,0.003000000000193009,1703.6,285.3669567416657,81434.29999999973,35.36,15.468451764801786,239.2729999999995,95.8,3.962322551231851,15.700000000000484
1727,L48906,L,298.3,307.8,1906,22.1,104,0,0,0,0,0,0,298.26,0.05477225577692106,0.0030000000028924624,307.78000000000003,0.04472135955256965,0.002000000000230213,1747.2,298.72847202769225,89238.69999999972,33.3,16.605270247725546,275.7349999999992,98.4,4.27784992724151,18.30000000000019
1728,M16587,M,298.3,307.7,1602,33.4,106,0,0,0,0,0,0,298.28000000000003,0.044721359582693264,0.0020000000029245504,307.78000000000003,0.04472135955256965,0.002000000000230213,1677.2,279.10338586265794,77898.69999999972,35.66,15.315123244688552,234.5529999999996,101.0,4.123105625617647,16.999999999999893
1729,L48908,L,298.3,307.7,1465,49.4,109,0,0,0,0,0,0,298.3,0.0,0.0,307.76,0.05477225575227853,0.003000000000193009,1564.4,205.69467664477787,42310.29999999973,41.559999999999995,13.271887582405167,176.14300000000048,103.6,4.27784992724144,18.299999999999592
1730,M16589,M,298.3,307.7,1439,43.8,111,0,0,0,0,0,0,298.3,0.0,0.0,307.74,0.05477225575194383,0.0030000000001563446,1560.8,208.18669505998628,43341.69999999972,39.82000000000001,11.987159797049516,143.6920000000002,106.2,3.9623225512316997,15.699999999999285
1731,M16590,M,298.3,307.8,1330,55.4,114,0,0,0,0,0,0,298.3,0.0,0.0,307.74,0.05477225575194383,0.0030000000001563446,1548.4,222.13351840728524,49343.29999999973,40.82,13.234122562527535,175.14200000000037,108.8,3.9623225512316633,15.699999999998997
1732,M16591,M,298.3,307.9,1485,42.0,117,0,0,0,0,0,0,298.3,0.0,0.0,307.76000000000005,0.08944271910104512,0.00800000000018846,1464.2,97.55357502418728,9516.699999999737,44.8,8.251060537894569,68.08000000000101,111.4,4.277849927241336,18.299999999998704
1733,H31146,H,298.4,307.9,1700,28.2,120,0,0,0,0,0,0,298.32,0.044721359583427295,0.0020000000029902045,307.8,0.10000000000128756,0.010000000000257511,1483.8,134.86919588994272,18189.699999999742,43.760000000000005,10.155195714509931,103.12800000000087,114.2,4.438468204234248,19.699999999998383
1734,L48913,L,298.4,308.0,1515,42.8,125,0,0,0,0,0,0,298.34,0.05477225577812557,0.0030000000030244098,307.86,0.11401754251152142,0.013000000000366593,1493.8,134.980368943042,18219.699999999742,42.44,9.655464773898803,93.22800000000066,117.4,5.4129474410895595,29.29999999999801
1735,M16594,M,298.5,308.1,1501,39.2,127,0,0,0,0,0,0,298.38,0.08366600267190208,0.007000000003094725,307.93999999999994,0.11401754251217451,0.013000000000515523,1506.2,131.49030382503398,17289.699999999742,41.519999999999996,9.712466216157486,94.33200000000052,120.6,5.412947441089525,29.29999999999763
1736,L48915,L,298.4,308.0,1380,47.6,130,0,0,0,0,0,0,298.4,0.07071067814078656,0.005000000003129911,307.98,0.08366600265694216,0.0070000000005914515,1516.2,115.692264218485,13384.699999999742,39.96,7.236573774929701,52.36800000000029,123.8,5.263078946776047,27.699999999997267
1737,L48916,L,298.4,307.9,1544,35.9,132,0,0,0,0,0,0,298.41999999999996,0.04472135958539585,0.002000000003166277,307.97999999999996,0.08366600265694216,0.0070000000005914515,1528.0,114.71922245203609,13160.499999999742,38.739999999999995,7.320382503667423,53.58800000000013,126.8,4.658325879540519,21.699999999996948
1738,L48917,L,298.4,307.9,1743,27.3,134,0,0,0,0,0,0,298.41999999999996,0.04472135958539585,0.002000000003166277,307.98,0.08366600265694216,0.0070000000005914515,1536.6,131.25661888072443,17228.29999999975,38.559999999999995,7.648071652384024,58.493000000000094,129.6,3.646916505761632,13.299999999996635
1739,H31152,H,298.4,307.9,1948,21.4,136,0,0,0,0,0,0,298.41999999999996,0.04472135958539585,0.002000000003166277,307.96,0.0894427191030776,0.008000000000552045,1623.2,223.71790272573125,50049.69999999975,34.28,10.233132462740796,104.71699999999952,131.8,3.4928498393140783,12.199999999996383
1740,H31153,H,298.5,307.9,1260,54.2,141,0,0,0,0,0,0,298.41999999999996,0.04472135958539585,0.002000000003166277,307.91999999999996,0.044721359555240446,0.002000000000469096,1575.0,276.38921831359437,76390.99999999974,37.279999999999994,13.660783286473729,186.61699999999996,134.6,4.219004621945331,17.79999999999606
1741,M16600,M,298.5,307.9,1640,33.1,146,0,0,0,0,0,0,298.43999999999994,0.0547722557797504,0.003000000003202401,307.9,0.0,0.0,1627.0,254.0885672359143,64560.99999999974,34.38,12.403507568425939,153.84699999999953,137.8,5.674504383644065,32.199999999995704
1742,M16601,M,298.5,308.0,1363,49.2,149,0,0,0,0,0,0,298.4599999999999,0.0547722557800851,0.0030000000032390653,307.91999999999996,0.044721359555240446,0.002000000000469096,1590.8,280.4009629084746,78624.69999999974,37.04,14.118533918222527,199.3329999999999,141.2,6.379655163094266,40.69999999999533
1743,L48922,L,298.5,308.0,1379,49.6,152,0,0,0,0,0,0,298.48,0.0447213595866256,0.0020000000032762695,307.93999999999994,0.0547722557551857,0.003000000000511473,1518.0,278.2507861624109,77423.49999999974,41.5,13.790939054321159,190.19000000000057,144.8,6.379655163094235,40.69999999999493
1744,M16603,M,298.5,308.0,1713,25.8,154,0,0,0,0,0,0,298.5,0.0,0.0,307.96,0.054772255755577474,0.00300000000055439,1471.0,194.7909135457805,37943.49999999974,42.38,12.240996691446357,149.84200000000064,148.4,5.1283525619827035,26.299999999994554
1745,M16604,M,298.5,308.0,1461,51.9,157,0,0,0,0,0,0,298.5,0.0,0.0,307.98,0.04472135955667992,0.0020000000005978465,1511.2,157.53793194021478,24818.19999999974,41.92,11.717806962055679,137.30700000000056,151.6,4.27784992724081,18.299999999994206
1746,L48925,L,298.5,308.0,1624,29.8,160,0,0,0,0,0,0,298.5,0.0,0.0,308.0,0.0,0.0,1508.0,154.3988341924891,23838.99999999974,41.260000000000005,12.411204615185444,154.03800000000044,154.4,4.277849927240775,18.299999999993897
1747,L48926,L,298.4,308.0,1526,41.1,162,0,0,0,0,0,0,298.47999999999996,0.044721359586597,0.0020000000032737116,308.0,0.0,0.0,1540.6,131.6635864618602,17335.29999999974,39.64,11.61907913734992,135.00300000000016,157.0,4.123105625616885,16.999999999993605
1748,L48927,L,298.4,307.9,2381,14.2,164,0,0,0,0,0,0,298.46000000000004,0.05477225578001829,0.003000000003231747,307.98,0.04472135955667992,0.0020000000005978465,1741.0,370.3707601849797,137174.49999999974,32.56,14.468690334650164,209.34299999999905,159.4,3.9749213828695193,15.79999999999333
1749,H31162,H,298.4,307.7,1626,31.1,166,0,0,0,0,0,1,298.44,0.054772255779626515,0.00300000000318883,307.91999999999996,0.1303840481058377,0.0170000000004654,1723.6,374.04050582791126,139906.29999999973,33.620000000000005,14.03734305344139,197.04699999999923,161.8,3.4928498393136063,12.199999999993086
1750,L48929,L,298.3,307.7,1576,33.8,171,0,0,0,0,0,0,298.4,0.07071067814058962,0.005000000003102059,307.86,0.15165750888212928,0.023000000000333125,1746.6,357.0039215470885,127451.79999999973,30.0,9.855709005444444,97.1349999999987,164.6,4.21900462194494,17.799999999992764
